"postId","shortCode","text","timestamp","ownerId","ownerIsVerified","ownerUsername","postUrl"
,,"Stay blonde bro @hanymuk10 😂","2023-07-24T17:50:31.000Z",,,"bretmavv","https://www.instagram.com/p/CvFptB0uCXK/"
,,"🔥","2023-07-24T18:25:15.000Z",,,"aguilar__luis_","https://www.instagram.com/p/CvFptB0uCXK/"
,,"🙌🙌🙌","2023-07-24T19:25:09.000Z",,,"wildlivesmedialab","https://www.instagram.com/p/CvFptB0uCXK/"
,,"a goal from hany with tony husband in commentary. an amazing combo","2023-07-24T23:21:36.000Z",,,"juanjduenas2","https://www.instagram.com/p/CvFptB0uCXK/"
,,"When is his debut?","2023-07-25T20:02:52.000Z",,,"lokia615","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"👏","2023-07-25T20:05:12.000Z",,,"teddyj63","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Was hoping the signing fell through. Dusan Tadic would’ve been such a better signing.","2023-07-25T20:08:59.000Z",,,"aeserna","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Sure hope someone warned him about the weather.","2023-07-25T20:09:01.000Z",,,"katie_polk__","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Welcome Sam! Looking forward to seeing you tear up the league!","2023-07-25T20:09:27.000Z",,,"jevvfrro","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"music city winning","2023-07-25T20:09:52.000Z",,,"danielstrong__","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"What a guy. Already helping with the road cases. Must be a @nscroadies","2023-07-25T20:17:49.000Z",,,"joebartdrums","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Welcome!!!","2023-07-25T20:17:52.000Z",,,"bessnotbeth","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Is it a bird? Is it a plane? IT’S SUPERSAM!!!!! He and Hany are going to tear the league up.","2023-07-25T20:18:10.000Z",,,"englishpatientfood","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@katie_polk__ no warning could prepare anyone for nashville weather","2023-07-25T20:20:31.000Z",,,"reedodell10","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Will his debut be Thursday?","2023-07-25T20:24:35.000Z",,,"masonjenkins17","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Why would Tadic come here","2023-07-25T20:31:50.000Z",,,"wolfinthewheatfield","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Who tf is this guy 🤦🏽‍♂️ still not doing anything in the transfer window","2023-07-25T20:43:42.000Z",,,"jellipe","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@jellipe aint no way bro","2023-07-25T20:44:08.000Z",,,"jahirsandoval_","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@jellipe who do you want us to sign lmao we don’t have beckham money 😭","2023-07-25T20:45:19.000Z",,,"officialjuangodinez","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@wolfinthewheatfield to play ⚽️?","2023-07-25T20:50:01.000Z",,,"aeserna","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@officialjuangodinez freaking Chicharito at this point 😮‍💨","2023-07-25T20:50:31.000Z",,,"jellipe","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Take care of super Sam (from a forest fan ) @nashvillesc","2023-07-25T20:53:05.000Z",,,"jammiedodger50","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"🔥","2023-07-25T20:53:32.000Z",,,"cleanjuicegulch","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@jellipe lmao classic Mexico fan thinking Chicharito isn’t absolutely washed… got ourselves a quality young striker and people still just want to complain","2023-07-25T20:54:37.000Z",,,"awstephens","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@awstephens shit we can get sapong back 👍","2023-07-25T20:57:41.000Z",,,"jellipe","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Great signing that 🔥🙌","2023-07-25T21:00:40.000Z",,,"stuvance_","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@jellipe literally a prem striker what more do you want","2023-07-25T21:00:57.000Z",,,"raidenvu28","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@raidenvu28 lmao beefing with random people 😭","2023-07-25T21:04:09.000Z",,,"dylan_sandlin1508","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"❤️","2023-07-25T21:45:22.000Z",,,"___tkara__","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Haha fair enough. I’ve lived in TN 36 years and still feel unprepared for the August heat","2023-07-25T22:12:08.000Z",,,"katie_polk__","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Welcome to Nashville Sam 😎","2023-07-25T23:18:26.000Z",,,"westinnashville","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"He had 11 g/a in the Championship 21-22 season mostly coming off the bench.  That isn't cooking the league, but he was only 21ish.  Most people I've seen have the MLS between League 1 and the Championship and he's only 24, so he hasn't entered his prime yet.  He can def be a great signing.  Only time will tell","2023-07-25T23:22:23.000Z",,,"knappst3r_","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@jellipe Great player, Great finisher nothing more to add! 🌳","2023-07-26T05:32:21.000Z",,,"leefowler89","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"You’re very lucky to have him 🌳","2023-07-26T05:36:10.000Z",,,"leefowler89","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@knappst3r_ Give him game time and the service, he will score loads.","2023-07-26T05:37:27.000Z",,,"leefowler89","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"You’d have better luck plaiting your piss then getting tadic, should think yourself lucky you got a quality player in surridge🤣","2023-07-26T09:11:04.000Z",,,"cam.demetriou","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"🙌🙌","2023-07-26T11:30:42.000Z",,,"ahadi_tajiri_hustler","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"These American comments are wild, he’s a class player and u r lucky to have him, I’d take him back right now 🔴⚪️","2023-07-26T13:14:37.000Z",,,"connor.2006","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"@jellipe he’s ur best player that’s who","2023-07-26T13:14:54.000Z",,,"connor.2006","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Saweeeet","2023-07-27T17:14:46.000Z",,,"mapcomart","https://www.instagram.com/p/CvIgyN7PHMl/"
,,"Woohoo 🙌🙌🙌. Such a great picture 🙌🙌🙌","2023-07-25T00:02:24.000Z",,,"nancykingwill","https://www.instagram.com/p/CvGXGEovcTT/"
,,"Hany and Surridge if all goes well🤞🏻","2023-07-25T00:07:15.000Z",,,"pacemaker5911","https://www.instagram.com/p/CvGXGEovcTT/"
,,"Man u just cant stop them","2023-07-25T00:26:51.000Z",,,"6875_jr","https://www.instagram.com/p/CvGXGEovcTT/"
,,"@hayden1smith8 & @nickbastoky 😏","2023-07-25T00:34:13.000Z",,,"troywisneski11","https://www.instagram.com/p/CvGXGEovcTT/"
,,"Amen.","2023-07-25T00:39:34.000Z",,,"skillsetcoaching","https://www.instagram.com/p/CvGXGEovcTT/"
,,"The German Messi","2023-07-25T01:16:59.000Z",,,"jonathanfigueroa495","https://www.instagram.com/p/CvGXGEovcTT/"
,,"none","2023-07-25T04:55:05.000Z",,,"danielstrong__","https://www.instagram.com/p/CvGXGEovcTT/"
,,"@nashvillesc explain to everyone why it is that Shaffelburg doesn’t start games with Hany, but for some reason Teal seems to start every game and can’t hit water in a boat. Shaff and Hany are electric together, but they are played pretty limited together.","2023-07-25T06:07:58.000Z",,,"fn_nsc_fan","https://www.instagram.com/p/CvGXGEovcTT/"
,,"@pacemaker5911 Surridge -> NSC?","2023-07-25T06:54:31.000Z",,,"fxnn.rdl","https://www.instagram.com/p/CvGXGEovcTT/"
,,"Try that in a small town.","2023-07-25T15:47:24.000Z",,,"greatercharters","https://www.instagram.com/p/CvGXGEovcTT/"
,,"There isn’t any better!🔥","2023-07-25T20:24:46.000Z",,,"babaramessom","https://www.instagram.com/p/CvGXGEovcTT/"
,,"These two are a dynamic duo!!!","2023-07-25T21:23:37.000Z",,,"cayteking","https://www.instagram.com/p/CvGXGEovcTT/"
,,"Ronaldinho and messi 2006 Barcelona","2023-07-26T02:32:16.000Z",,,"dannypetch_13","https://www.instagram.com/p/CvGXGEovcTT/"
,,"@babaramessom kevin de bruyne and Haland?","2023-07-26T02:33:54.000Z",,,"dannypetch_13","https://www.instagram.com/p/CvGXGEovcTT/"
,,"We truly cannot 😍❤️","2023-07-29T19:30:04.000Z",,,"angelamarierdh","https://www.instagram.com/p/CvGXGEovcTT/"
,,"Messi and Josef M","2023-07-30T19:00:51.000Z",,,"fuenmayoreyner","https://www.instagram.com/p/CvGXGEovcTT/"
,,"We bring them from children only by stealing can they","2023-08-09T19:36:37.000Z",,,"victory_porrasvp","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@mag22004 nah I’m saying unfair cause of this league in general","2023-08-09T19:46:52.000Z",,,"ghost714_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"Complete robbery","2023-08-09T20:11:38.000Z",,,"sant1ag0_2011","https://www.instagram.com/p/CvtRFdOAdix/"
,,"🤡🤡🤡🤡🤡🐀🐀🐀🐀🐀","2023-08-09T21:02:00.000Z",,,"xxlotsoxx","https://www.instagram.com/p/CvtRFdOAdix/"
,,"Hmmm seems Nashville did, in fact win. Cope and seethe","2023-08-09T22:13:48.000Z",,,"logangossmusic","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@luvvhenryy Nashville suck so badly they beat that trash club lol. Cry harder","2023-08-09T22:14:47.000Z",,,"logangossmusic","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@p01l0 the rule states that at least one foot should on the goal line when the ball is in play.","2023-08-09T22:17:59.000Z",,,"pdgilliland911","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@logangossmusic they did is done nothing can be change","2023-08-09T22:18:04.000Z",,,"lallo3x","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@p01l0 that or behind the line, which in this case, did happen. Don't believe me, look up the PK rules from Law 14 of the FA website","2023-08-09T22:27:20.000Z",,,"pdgilliland911","https://www.instagram.com/p/CvtRFdOAdix/"
,,"Ratshville","2023-08-09T22:46:35.000Z",,,"0jhernandezz","https://www.instagram.com/p/CvtRFdOAdix/"
,,"EL ROBO DEL AÑO LE QUITAN LOS CUARTOS AL AMÉRICA POR QUÉ SABES QUE EL FÚTBOL MEXICANO ES MEJOR QUE LA MLS🤫🐀🐁","2023-08-09T23:05:50.000Z",,,"jonathanrivoc4","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@pdgilliland911 ok besides that robbery. Explain to me why the game ended in the 100 minute when it was supposed to end I’m the 95 minute ?😂","2023-08-10T00:07:01.000Z",,,"p01l0","https://www.instagram.com/p/CvtRFdOAdix/"
,,"👎👎","2023-08-10T00:14:01.000Z",,,"marcosmor2","https://www.instagram.com/p/CvtRFdOAdix/"
,,"One of them yeah","2023-08-10T01:39:39.000Z",,,"tx.txny","https://www.instagram.com/p/CvtRFdOAdix/"
,,"🐀🐀🐀🐀🐀🐀🐀🐀","2023-08-10T02:34:56.000Z",,,"vianney.un","https://www.instagram.com/p/CvtRFdOAdix/"
,,"Ratas 🐀🐀","2023-08-10T02:35:11.000Z",,,"vianney.un","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@p01l0 I heard that a lot of things were going on the pitch after the 90th minute. I only managed to see the PKs","2023-08-10T02:55:03.000Z",,,"pdgilliland911","https://www.instagram.com/p/CvtRFdOAdix/"
,,"Nashville SC sucks they had to rob the game america won 100%","2023-08-10T04:19:31.000Z",,,"head4jesus","https://www.instagram.com/p/CvtRFdOAdix/"
,,"Robando cualquiera pasa a los cuartos de final","2023-08-10T08:01:39.000Z",,,"miranda.oswin","https://www.instagram.com/p/CvtRFdOAdix/"
,,"$$🤬","2023-08-10T15:18:19.000Z",,,"felixgarcia2331","https://www.instagram.com/p/CvtRFdOAdix/"
,,"😙👨‍🍼👨‍🦽","2023-08-10T15:27:27.000Z",,,"nophotos44","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@luvvhenryy shut up and take your L","2023-08-10T16:34:07.000Z",,,"a3b_el_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@officialjuangodinez hell yeah fake America can go back to Mexico🤣🤣🤣🤣💪💪🔥🔥","2023-08-10T16:36:15.000Z",,,"a3b_el_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@bryce.gordon_ hell yeah it's like they underestimate MLS too much they disrespected too much so we showed them the MLS can compete on the day","2023-08-10T16:37:49.000Z",,,"a3b_el_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"We took out the giant of Mexico💪💪🔥🔥🔥🔥🔥🔥","2023-08-10T16:38:29.000Z",,,"a3b_el_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@a3b_el_ club america history >>> ratville history lmao","2023-08-10T17:17:09.000Z",,,"luvvhenryy","https://www.instagram.com/p/CvtRFdOAdix/"
,,"🐀🐀🐀🐀","2023-08-10T19:48:38.000Z",,,"sweyy72","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@bendado35 ⚽️","2023-08-11T00:22:32.000Z",,,"padrefelipe","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@city_lr 🤣🤢🫵","2023-08-11T02:41:33.000Z",,,"nm_ale_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@city_lr ahhh stinky otaku🤢🫵","2023-08-11T02:41:57.000Z",,,"nm_ale_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"🐀 🐀 🐀 🐀 🐀","2023-08-11T06:39:12.000Z",,,"yare_rdrm","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@al3jandro._.12 Bro, I am white and you are mexican. You are the stinky here.  America jersey is stinky 🤢🤮🤮 blue and yellow?? 🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮","2023-08-11T10:57:57.000Z",,,"city_lr","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@ghost714_ better luck next year","2023-08-12T02:59:05.000Z",,,"finneystaa","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@eltiomiel smallest club sent them packing. Enjoy the offseason","2023-08-12T02:59:30.000Z",,,"finneystaa","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@javierh_2004 whitewashed boy 🤡","2023-08-12T05:31:15.000Z",,,"nolimit.saul","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@jackson._615._ stfu white boy","2023-08-12T05:32:12.000Z",,,"nolimit.saul","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@javierh_2004 what a clown 😆","2023-08-12T18:04:10.000Z",,,"ivanm.bc","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@ivan.m.beltranc @nolimit.saul sounds like you Águilas are still hurt over your team’s loss 😆 I can tell by the late response you guys gave me","2023-08-13T00:29:59.000Z",,,"javierh_2004","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@javierh_2004 I support rayados, the team that beat the number one in your trash league (btw, leagues cup really needs good referees)","2023-08-13T16:36:42.000Z",,,"ivanm.bc","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@ghost714_ how would that be any different? Hell, we didn’t even play our best lineup! 😂","2023-08-13T22:06:33.000Z",,,"gingerbreadmane1","https://www.instagram.com/p/CvtRFdOAdix/"
,,"Awesome. the hellish game ever seen. spectators were mad","2023-08-15T11:41:45.000Z",,,"hike_azerbaijan_","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@chrisyoursavior you glad I didn’t make that bet my guy. U woulda been 5k in the hole","2023-08-16T03:44:38.000Z",,,"adsco02","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@adsco02 you waited a week to say that, bro got issues","2023-08-16T05:26:38.000Z",,,"chrisyoursavior","https://www.instagram.com/p/CvtRFdOAdix/"
,,"🐭🐭🐭🐭🐭🐭🐭ratas equipo chico solamente robando pueden","2023-08-16T05:46:54.000Z",,,"jm_gg28","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@chrisyoursavior waited til the next game. just letting you know. don’t be bettin shit you know nothin bout my guy. ya broke azz ain’t even got 5k","2023-08-16T10:55:22.000Z",,,"adsco02","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@adsco02 bet you miami winning 🥰","2023-08-16T16:56:43.000Z",,,"chrisyoursavior","https://www.instagram.com/p/CvtRFdOAdix/"
,,"@chrisyoursavior I mean, yeah. They should w messi, busquets, jordi alba and josef Martinez. I’ll bet you they won’t score 2 goals tho.","2023-08-16T17:19:39.000Z",,,"adsco02","https://www.instagram.com/p/CvtRFdOAdix/"
,,"i’ll be there","2023-08-05T03:04:39.000Z",,,"danielstrong__","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@sam_pomeroy11 BoLd FrOm GaRy","2023-08-05T03:06:54.000Z",,,"wesley_peterson.8","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"We need a clip of that save from The Man of the Match 😀","2023-08-05T03:07:22.000Z",,,"50ktrailrunnergirl","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Season ticket members first dips on tickets?","2023-08-05T03:08:01.000Z",,,"wheres_diego","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@jjevaltas 🔥🔥🔥","2023-08-05T03:10:50.000Z",,,"srgutierrez85","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@sam_pomeroy11 I was more impressed with the tactics in regulation. I don’t necessarily give Gary the win for the Panico sub (credit to the keeper when due). But the formation Gary called worked flawlessly against arguably the best team in tourney and in form Cincy","2023-08-05T03:10:55.000Z",,,"stephendavis91","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@sam_pomeroy11 and of course ice cold veins from Dax 😎","2023-08-05T03:11:33.000Z",,,"stephendavis91","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@stephendavis91 tactics were solid from Gary but without the shift the midfield 3 and specifically dax put in we would have been cooked","2023-08-05T03:12:03.000Z",,,"sam_pomeroy11","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@sam_pomeroy11 agreed, best game from Dax I’ve seen in a while.","2023-08-05T03:12:46.000Z",,,"stephendavis91","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"KING DAX","2023-08-05T03:15:31.000Z",,,"thisisphangs","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Panigoat","2023-08-05T03:16:03.000Z",,,"classic.calan","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Ginger power!! 💥","2023-08-05T03:19:29.000Z",,,"sc0ttbell","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"We moooooove","2023-08-05T03:19:40.000Z",,,"beckcox615","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"🙌🙌🙌","2023-08-05T03:23:11.000Z",,,"1045thezone","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"It still is decidedly NOT ""tHE c@sTLe"" but HELL YEAH WE COMIN' HOME BABY!","2023-08-05T03:25:35.000Z",,,"jackechambers","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@nsfwcrys 10 am Saturday","2023-08-05T03:38:09.000Z",,,"summer.kingsbury","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"❤️","2023-08-05T03:45:17.000Z",,,"luv2wander","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Outstanding job from the boys! #EveryoneN","2023-08-05T05:30:39.000Z",,,"kennybaxter_","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Badass!!","2023-08-05T05:54:14.000Z",,,"hlp839","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Dax didnt do anything crazy tbh bring in sipic to play with the price","2023-08-05T05:59:34.000Z",,,"nermin_zz","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"👏🏻👏🏻👏🏻","2023-08-05T06:28:42.000Z",,,"sachakljestan","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"🔥🔥🔥🔥","2023-08-05T07:05:14.000Z",,,"mr.live_alive","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"old head knows what he’s doing 🐐","2023-08-05T07:27:09.000Z",,,"drewforthepeople","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Lfgggggg","2023-08-05T10:40:55.000Z",,,"mollyforbesmusic","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"DAXXXXXXXXX","2023-08-05T10:43:46.000Z",,,"heydangargan","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@srgutierrez85 sii dale dale NSC!! 👏👏","2023-08-05T12:08:36.000Z",,,"jjevaltas","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Awesome game bro. Well taken PK. Keep it going","2023-08-05T12:10:28.000Z",,,"dustinmccarty211","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Still as cute as a button as ever, @daxmccarty 🙌","2023-08-05T12:38:22.000Z",,,"jimmyconrad","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"YUP","2023-08-05T12:52:28.000Z",,,"jackvinoy","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Cool as a cucumber 🥒","2023-08-05T12:57:59.000Z",,,"britishpike","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Yesssss!","2023-08-05T13:09:14.000Z",,,"jlitchford","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Anxiety level was 1000000","2023-08-05T13:10:36.000Z",,,"derekfromkillen","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"🙌","2023-08-05T13:10:45.000Z",,,"christopher_spence04","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Cinci is a trash city and a trash team","2023-08-05T13:57:03.000Z",,,"bryce_mannn","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"Famous Dax","2023-08-05T14:27:04.000Z",,,"magicmelbs","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"@daxmccarty clinical","2023-08-05T14:46:36.000Z",,,"thebazzzo","https://www.instagram.com/p/CvjAcM8sxKz/"
,,"What a guy #MVP 🔥","2023-08-05T17:41:52.000Z",,,"bibizaine03","https://www.instagram.com/p/CvjAcM8sxKz/"
