"id","likesCount","ownerUsername","postUrl","text","timestamp"
"17944496837144381","20","teairpoptart","https://www.instagram.com/p/Ci_DYL0AC2w/","i love victory mondays. good post, media team!","2022-09-26T21:45:53.000Z"
"17947867745243502","1","m.filimaua10","https://www.instagram.com/p/Ci_DYL0AC2w/","feels good on Victory Monday. that’s the Mayor dawg!! you can’t do that !!","2022-09-26T21:52:34.000Z"
"18296085166079007","8","27angelsfan2","https://www.instagram.com/p/Ci_DYL0AC2w/","Best safety in the league!","2022-09-26T21:54:49.000Z"
"17955619312957147","4","benjiprrince","https://www.instagram.com/p/Ci_DYL0AC2w/","Thought this was madden","2022-09-26T21:55:32.000Z"
"18316885252048223","0","datdude220","https://www.instagram.com/p/Ci_DYL0AC2w/","Hell Yes!!!","2022-09-26T21:59:33.000Z"
"17964328237817105","0","rocc0ut.b","https://www.instagram.com/p/Ci_DYL0AC2w/","It’s them damn gloves","2022-09-26T21:59:43.000Z"
"18034202677385218","14","kyle_farrell10","https://www.instagram.com/p/Ci_DYL0AC2w/","Yo Darren Waller got absolutely smoked on this play 💀💀💀","2022-09-26T22:03:22.000Z"
"18320076325028122","15","brendan.is.here","https://www.instagram.com/p/Ci_DYL0AC2w/","Best safety in the league 💙⚔️","2022-09-26T22:05:26.000Z"
"17955590180095441","0","ashdavio","https://www.instagram.com/p/Ci_DYL0AC2w/","It does deserve a hell yes! Best safety in the league 👏 @kb31_savage","2022-09-26T22:42:23.000Z"
"17842573829857503","0","1sg_dre","https://www.instagram.com/p/Ci_DYL0AC2w/","Among a hand full of players on the team that actually contributed to the win….🤦🏽‍♂️","2022-09-26T22:43:14.000Z"
"17950838525290608","0","hoyt.eli","https://www.instagram.com/p/Ci_DYL0AC2w/","@rocc0ut.b raiders fan?","2022-09-26T22:57:37.000Z"
"17926713842428287","1","grantccharlton","https://www.instagram.com/p/Ci_DYL0AC2w/","when we post a play that should have tied the game but he dropped it","2022-09-26T23:07:28.000Z"
"17960251885972571","0","jeneasedepriest","https://www.instagram.com/p/Ci_DYL0AC2w/","He deserves it, he’s a great player❤️","2022-09-26T23:12:37.000Z"
"17948386010191557","3","mikegriff33","https://www.instagram.com/p/Ci_DYL0AC2w/","🔥🔥🔥","2022-09-26T23:43:36.000Z"
"17946962162216267","0","traviskrueger08","https://www.instagram.com/p/Ci_DYL0AC2w/","@mr_spontaneity Waller baller","2022-09-26T23:45:00.000Z"
"17969847364733623","0","_mdmh_24","https://www.instagram.com/p/Ci_DYL0AC2w/","Mike Keith = 🐐","2022-09-26T23:59:39.000Z"
"17989621732520517","0","collin_whitt","https://www.instagram.com/p/Ci_DYL0AC2w/","@dustincash_20 thought you might need to watch this again","2022-09-27T00:23:44.000Z"
"18028174630410072","0","ca_99chocolate","https://www.instagram.com/p/Ci_DYL0AC2w/","🔥🔥🔥","2022-09-27T01:02:28.000Z"
"18017333797441164","0","mr_spontaneity","https://www.instagram.com/p/Ci_DYL0AC2w/","@traviskrueger08 yup. That one hurt","2022-09-27T01:24:53.000Z"
"17949830465184217","0","jack.payne5","https://www.instagram.com/p/Ci_DYL0AC2w/","Heck yeah!","2022-09-27T01:28:14.000Z"
"17935882460396438","0","brendanscottsmith","https://www.instagram.com/p/Ci_DYL0AC2w/","Hell yes","2022-09-27T01:32:30.000Z"
"17980161448651625","0","rios_jojoe","https://www.instagram.com/p/Ci_DYL0AC2w/","@riosabram_1814","2022-09-27T02:16:33.000Z"
"17961400132863496","0","erol.nu","https://www.instagram.com/p/Ci_DYL0AC2w/","@mikegriff33 my favorite player of all time 🙏🏽","2022-09-27T02:19:37.000Z"
