"id","likesCount","ownerUsername","postUrl","text","timestamp"
"17860882004930482","0","brady132621","https://www.instagram.com/p/CrifA4Ru0j0/","Dare u to trade up as a colts fan","2023-04-27T19:18:52.000Z"
"17954333579593198","0","biggvinnyofficial","https://www.instagram.com/p/CrifA4Ru0j0/","@geepesos say it louder for all the people in the back!!!","2023-04-27T19:23:12.000Z"
"17992220884772490","0","getfitwitdee78","https://www.instagram.com/p/CrifA4Ru0j0/","Get a franchise QB. Nothing else matters 💙","2023-04-27T19:44:30.000Z"
"17933752088658833","0","tristan2turner","https://www.instagram.com/p/CrifA4Ru0j0/","@cj.milly 🖕🏼","2023-04-27T19:54:52.000Z"
"18038642089458398","0","tristan2turner","https://www.instagram.com/p/CrifA4Ru0j0/","@connor_wright_15 never let a falling star fall on you. He’s on the back end of his career","2023-04-27T19:55:47.000Z"
"18052057801413029","0","isreal_mendosa_philadelphia","https://www.instagram.com/p/CrifA4Ru0j0/","Listen to me tennessee titans I told the @bengals to lisyen to the joe Montana and draft the player he wants and draft jamar chase and and pair there batman @joeyb_9 with his robin and build a offensive line in the later rounds. i'm telling you guys move up to draft @cj7stroud he is the best quarterback in the draft .the eyes don't lie put a offensive lone around him and he will pick you apart just not my Philadelphia eagles but listen stroud is the best quarterback. Move up trade up and Thank me later","2023-04-27T19:56:06.000Z"
"17904246095768928","0","connor_wright_15","https://www.instagram.com/p/CrifA4Ru0j0/","@iam_tristanturner what sign of falling do you see I swear we have the most braindead fanbase","2023-04-27T19:57:11.000Z"
"17935434065551900","0","tristan2turner","https://www.instagram.com/p/CrifA4Ru0j0/","@laurennelson.jpg 🤜🏼🤛🏼","2023-04-27T19:57:25.000Z"
"17978406269318294","0","captainobvious_10","https://www.instagram.com/p/CrifA4Ru0j0/","You guys may NEVER recover from last year’s draft night.","2023-04-27T20:03:01.000Z"
"17999700037762237","0","wrassassin_10","https://www.instagram.com/p/CrifA4Ru0j0/","Draft Hyatt and Hooker","2023-04-27T20:05:10.000Z"
"17977789553180068","1","wrassassin_10","https://www.instagram.com/p/CrifA4Ru0j0/","@18.rivera Hooker and Hyatt should stay in Tennessee as a niners fan","2023-04-27T20:06:48.000Z"
"17932316441573502","0","noluv.p__","https://www.instagram.com/p/CrifA4Ru0j0/","Better not trade @last_king_2  y’all would be stupid to do that","2023-04-27T20:06:54.000Z"
"18007401847590584","0","morrisonjan61","https://www.instagram.com/p/CrifA4Ru0j0/","Don’t give away picks for these QBs! We need OL, WR, LB!","2023-04-27T20:12:11.000Z"
"17979491483131341","0","iikikithegreatii","https://www.instagram.com/p/CrifA4Ru0j0/","Please do not disappoint the rest of us who are left!!!","2023-04-27T20:13:24.000Z"
"17954395751535527","0","morrisonjan61","https://www.instagram.com/p/CrifA4Ru0j0/","@geepesos I totally agree! Richardson is just like Cam Newton…except he never won the Heisman or a National Championship! No to Richardson or any QB!","2023-04-27T20:15:17.000Z"
"18004538335679951","1","daddyisham","https://www.instagram.com/p/CrifA4Ru0j0/","@iam_tristanturner what you smoking","2023-04-27T20:21:48.000Z"
"18359774083058506","0","maddiecarden_","https://www.instagram.com/p/CrifA4Ru0j0/","Pls don’t trade Henry 🥲","2023-04-27T20:23:51.000Z"
"18190314634301037","0","cinnamon.rose.creative.design","https://www.instagram.com/p/CrifA4Ru0j0/","Already having a hot flash!!","2023-04-27T20:31:18.000Z"
"17902288541778951","0","ethandoud_1","https://www.instagram.com/p/CrifA4Ru0j0/","@dsmith197 BO NIX🤣🤣🤣 bruh no","2023-04-27T20:39:07.000Z"
"17952823028545607","0","dsmith197","https://www.instagram.com/p/CrifA4Ru0j0/","@ethandoud_1 Alot better than most of our other options i mean Caleb Williams would be nice but no shot we get the #1 pick.","2023-04-27T20:47:39.000Z"
"17906508830687002","1","dsmith197","https://www.instagram.com/p/CrifA4Ru0j0/","@eric_nordhoff How do you suggest we do both of those? Genuine Question.","2023-04-27T20:48:29.000Z"
"17996500015841997","0","bx.yj","https://www.instagram.com/p/CrifA4Ru0j0/","@madiirobbins Now they will bc you asked","2023-04-27T20:48:57.000Z"
