"postId","shortCode","text","timestamp","ownerId","ownerIsVerified","ownerUsername","postUrl"
,,"Canada got robbed","2023-06-20T19:00:26.000Z",,,"real_benjaminc","https://www.instagram.com/p/CtuR8mMr8Sy/"
,,"@real_benjaminc the us had 1.66 xg and Canada had 0.63 xg. It worked out about as it should. Maybe Canada should have scored 1 but most of their best opportunities where crosses where no Canadian player was ready at the back post.","2023-06-20T19:08:56.000Z",,,"ryanbyrum77","https://www.instagram.com/p/CtuR8mMr8Sy/"
,,"","2023-06-20T19:13:58.000Z",,,"jahirsandoval_","https://www.instagram.com/p/CtuR8mMr8Sy/"
,,"Congrats!!","2023-06-20T21:01:14.000Z",,,"auducq","https://www.instagram.com/p/CtuR8mMr8Sy/"
,,"❤️❤️❤️","2023-06-21T00:49:10.000Z",,,"nashvillerv","https://www.instagram.com/p/CtuR8mMr8Sy/"
,,"GUYS LEMME DREAM","2023-06-24T19:43:25.000Z",,,"coloermejo","https://www.instagram.com/p/Ct4pOwEL5pI/"
,,"🔥🔥🔥🔥🔥","2023-06-24T19:57:05.000Z",,,"lovesosa86","https://www.instagram.com/p/Ct4pOwEL5pI/"
,,"I wanna see the MVP scoring some goals tonight!!🔥","2023-06-24T20:01:35.000Z",,,"jeshua_deleon_sif","https://www.instagram.com/p/Ct4pOwEL5pI/"
,,"🔥","2023-06-24T20:54:26.000Z",,,"javii1025","https://www.instagram.com/p/Ct4pOwEL5pI/"
,,"VAMOSSS","2023-06-24T21:17:13.000Z",,,"nickdvorscak","https://www.instagram.com/p/Ct4pOwEL5pI/"
,,"Vamossss!","2023-06-24T23:50:38.000Z",,,"sease_cp","https://www.instagram.com/p/Ct4pOwEL5pI/"
,,"Safe travels to Canada today!!! Bring home another W!","2023-06-20T14:53:15.000Z",,,"sease_cp","https://www.instagram.com/p/Ctt0LOis-U4/"
,,"","2023-06-18T00:55:00.000Z",,,"thomas.sudderth","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🫡🫡🫡","2023-06-18T00:55:07.000Z",,,"jacoblandrum24","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Should be 1-1. Guess we not calling penalty shots tonight.🤷🏼‍♂️","2023-06-18T00:55:07.000Z",,,"grade.a.nate","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Another mvp","2023-06-18T00:56:10.000Z",,,"ferrarii07","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"👏👏👏","2023-06-18T00:56:54.000Z",,,"yvonne_hamelin","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"He’s him.","2023-06-18T00:59:47.000Z",,,"mtf015","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@grade.a.nate wasn’t a penalty at all, total flop lmao","2023-06-18T01:07:30.000Z",,,"griffduncan","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🐐🐐🐐🐐🐐🐐🐐🐐🐐","2023-06-18T01:08:32.000Z",,,"adsinno_","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Yasssssss sirrrrr👏👏👏👏","2023-06-18T01:10:47.000Z",,,"kimownby","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@grade.a.nate lol are you assuming even if it was a penalty, - which it wasn’t - they were gonna score?!?😂😂","2023-06-18T01:19:21.000Z",,,"jamescobbby3","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"HIMMY.","2023-06-18T01:37:02.000Z",,,"troywisneski11","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Bad man !!","2023-06-18T01:46:41.000Z",,,"kelechianuna","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🙌🙌🙌","2023-06-18T02:08:25.000Z",,,"cleanjuicegulch","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🔥","2023-06-18T02:10:48.000Z",,,"shanebbowen","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"👏👏👏","2023-06-18T02:11:31.000Z",,,"cleanjuicebrentwood","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Refs coddle Nashville once again","2023-06-18T02:14:29.000Z",,,"legion63792","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"What a night!!!!","2023-06-18T03:58:06.000Z",,,"thesullys","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🫡🫡🫡🫡🫡🫡🫡🫡🫡🫡","2023-06-18T05:27:16.000Z",,,"warmthfor","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@dfb_team wann ????","2023-06-18T06:22:56.000Z",,,"ballinwiemike","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@d.orlan","2023-06-18T07:21:36.000Z",,,"daniel8724","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@legion63792 😭😭","2023-06-18T12:39:02.000Z",,,"samwoodward_","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🤝🏻","2023-06-18T13:25:01.000Z",,,"nickdvorscak","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Hey Mr. Flick? @dfb_team","2023-06-18T14:40:43.000Z",,,"malekison","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🔥🔥🔥🔥","2023-06-18T15:04:18.000Z",,,"loeffler1","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@legion63792 😭👶","2023-06-18T15:04:42.000Z",,,"loeffler1","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@legion63792 I smell a HINT of jealousy 👃😂","2023-06-18T15:05:34.000Z",,,"loeffler1","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Makthar is the best","2023-06-18T15:16:30.000Z",,,"johnnythemoneymaker777","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"Verstehe nicht , wieso der Typ nicht für die Nationalmannschaft berufen wird . Lieber ein Werner und so","2023-06-18T21:50:01.000Z",,,"xx_a3a2_xx","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"So proud of Hany! Heck of a player, and a great guy!","2023-06-18T23:54:10.000Z",,,"chandlerjohns","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"🔥🔥🔥🔥","2023-06-19T03:00:41.000Z",,,"gmathis1","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"@dfb_team","2023-06-20T03:40:21.000Z",,,"cnr.ptc","https://www.instagram.com/p/CtnL6tXg6cv/"
,,"love it boys keep it up !!","2023-06-18T03:04:24.000Z",,,"samlarsxn","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"💀💀","2023-06-18T03:06:29.000Z",,,"anmarabdi","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Sage? In pesto…I have questions","2023-06-18T03:10:26.000Z",,,"henderkid","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Such a strange guy. 😆 we love him, though!","2023-06-18T03:16:26.000Z",,,"taco.gxd","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"YASSS ⚽️⚽️","2023-06-18T03:19:03.000Z",,,"megdulski","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"@miranda.revilla is this me??","2023-06-18T03:42:02.000Z",,,"isabella.revilla","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Oh look! It's @ilovitz11 Valderrama-Pirlo! The lord of sniper grade passes! 👏👏👏👏🔥","2023-06-18T03:50:51.000Z",,,"nick_g_reyes","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"I would like the recipe please @ilovitz11","2023-06-18T03:55:42.000Z",,,"morgantenczaphoto","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Nice work Dan- keep it up!!!! 👏🏼👏🏼👏🏼","2023-06-18T04:06:47.000Z",,,"hengland3","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Vibes","2023-06-18T04:08:00.000Z",,,"madelyn_arserio","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"if dan says put sage in the pesto we all agree to put sage in the pesto","2023-06-18T04:08:26.000Z",,,"macypate","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Dan is a strange guy but I love it","2023-06-18T04:14:29.000Z",,,"travispoole2","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Your pesto is your business @ilovitz11","2023-06-18T04:16:20.000Z",,,"chappyohana","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"@isabella.revilla you literally do not cook 🙃","2023-06-18T04:19:29.000Z",,,"miranda.revilla","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"You are craZy 🔥","2023-06-18T04:20:26.000Z",,,"pwishik1","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"I want this pesto with sage.","2023-06-18T04:33:50.000Z",,,"jimchandlernow","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"❤️","2023-06-18T06:01:41.000Z",,,"luv2wander","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"LET, HIM, COOK!","2023-06-18T07:31:41.000Z",,,"coloermejo","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"Proper indeed good kind sir","2023-06-18T13:00:53.000Z",,,"austin3wilson","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"😂","2023-06-18T13:42:21.000Z",,,"spencer.dorr","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"🙌😂","2023-06-18T14:23:53.000Z",,,"diana.fish.1","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"A good pesto, like fútbol, is life 🙏🏼","2023-06-18T15:41:56.000Z",,,"abacus.hex","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"😂","2023-06-18T17:45:33.000Z",,,"rhiannonguppyart","https://www.instagram.com/p/CtnaiRAsJpq/"
,,"@grade.a.nate stl 29 points don’t mean shit my friend when my 35 trashed it. You can’t even excuse that red. It did of course change the game but it was needed for how horrible of a tackle that was. Also spell my name correctly if your going to try to intimidate me friend.","2023-06-18T03:02:45.000Z",,,"dillonldsilva","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"👏","2023-06-18T03:04:33.000Z",,,"dall.a.sss","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"We might as well just give Hany the MVP now! 🫡","2023-06-18T03:05:15.000Z",,,"tnfanaticzw","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@jase_stallings22 not that pk. Especially since he blew the call on the stl in the first half. When they gotta keep telling a ref to go to the monitor he sucks. Truth is that ref blew so many booking calls and then STL gave up. Just watch that next matchup before hyping the Nashville team. They got one player.","2023-06-18T03:06:03.000Z",,,"grade.a.nate","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"Please post the boro reference!!! The fans need it again!!","2023-06-18T03:06:48.000Z",,,"nicolesmith000","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@grade.a.nate i saw the whole team dominating yall for a majority of the game and we didnt have our best defender. And i saw the tackle 50 yards away from me it was a foul","2023-06-18T03:07:50.000Z",,,"jase_stallings22","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@dillonldsilva upset fan…sure. That’s why I’m obviously commenting back to people. I will still sleep tonight just fine… just tune in to the next match. There’s a reason STL fans feel this as a fluke. Your team is mostly carried by the best player in the league. It won’t last the distance. He will win an individual award…. But your team will be out early rounds. Just tune into the next matchup","2023-06-18T03:08:34.000Z",,,"grade.a.nate","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"What a great win and performance!","2023-06-18T03:10:22.000Z",,,"mr_joe_anderson","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@grade.a.nate says he’s not upset while crying in the others teams comments section about “fluke” and “carried” when he got thrashed. Imagine having a team so shit they can be destroyed by one person if he “carried” LMAOOOOOOOOO keep crying","2023-06-18T03:10:24.000Z",,,"dillonldsilva","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"👏👏👏👏👏👏👏👏👏👏=🔟","2023-06-18T03:12:51.000Z",,,"brandonl33harris","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"","2023-06-18T03:13:10.000Z",,,"danny7_2_6","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@dillonldsilva I said upset….. sure. That was admiting I was. You’re not to bright are ya. And it not matter this is spots and STl fans can talk all we want. Our pro teams actually win shit. What the fuck y’all win??? STL coming for this too baby.","2023-06-18T03:13:51.000Z",,,"grade.a.nate","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@grade.a.nate sleep well Nate hany will be in your dreams too","2023-06-18T03:13:59.000Z",,,"dillonldsilva","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@grade.a.nate Class S cope","2023-06-18T03:15:02.000Z",,,"dillonldsilva","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@grade.a.nate fatahh","2023-06-18T03:15:08.000Z",,,"dillonldsilva","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@thisisphangs @jude.smith.16","2023-06-18T03:15:57.000Z",,,"ethan.sloan6","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@viva_kenan_ y’all had some great plays and grit tonight. I loved watching it. I was stressed in the beginning for sure!","2023-06-18T03:19:20.000Z",,,"taco.gxd","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@dillonldsilva without #10 y’all aren’t even a middle of the league. Again… have a good night Dillon. STL a whole different stadium and atmosphere","2023-06-18T03:20:29.000Z",,,"grade.a.nate","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@taco.gxd First half was a fight, second half was when we crumbled. Good game my guy, Ben would be proud for you lads❤️","2023-06-18T03:20:35.000Z",,,"viva_kenan_","https://www.instagram.com/p/CtnYJDHsmTh/"
,,"@grade.a.nate daddy hany will haunt you for the rest of eternity👻","2023-06-18T03:21:22.000Z",,,"dillonldsilva","https://www.instagram.com/p/CtnYJDHsmTh/"
