"id","likesCount","ownerUsername","postUrl","text","timestamp"
"17977807936839613","0","ben_simmons_burner_12","https://www.instagram.com/p/Cn2izlPu10S/","@dfw.the.nig.k fuckin nuts","2023-01-25T20:58:39.000Z"
"17975553010869422","3","d1luvey","https://www.instagram.com/p/Cn2izlPu10S/","lets have an amazing offseason and go win the super bowl","2023-01-25T20:59:46.000Z"
"17888402102777821","1","_destinyduhh","https://www.instagram.com/p/Cn2izlPu10S/","Forgot about 2 that Byard had in one game","2023-01-25T20:59:49.000Z"
"18341511553019031","2","jakxyon","https://www.instagram.com/p/Cn2izlPu10S/","Hooker showed up like 2/16 games lol","2023-01-25T21:02:14.000Z"
"17963398616074622","7","jakxyon","https://www.instagram.com/p/Cn2izlPu10S/","This secondary needs help Andrew Adams being like the 3rd best player is nasty work but luckily JROB is gone","2023-01-25T21:02:42.000Z"
"17878460936760717","2","0fficials.ty","https://www.instagram.com/p/Cn2izlPu10S/","forget them picks we lost 8 games in a row and yall worried about picks🤦🏽‍♂️WE’RE SUPPOSED TO BE IN THE PLAYOFFS‼️‼️‼️","2023-01-25T21:07:48.000Z"
"18001693651530459","8","stayingstacia","https://www.instagram.com/p/Cn2izlPu10S/","Number 1 was my favorite because I got to see it in person!","2023-01-25T21:14:28.000Z"
"17983721404844432","5","alwayshollathetruth","https://www.instagram.com/p/Cn2izlPu10S/","I was in attendance for #1 it was dope","2023-01-25T21:17:03.000Z"
"17966029727033163","1","alwayshollathetruth","https://www.instagram.com/p/Cn2izlPu10S/","@stayingstacia Me too","2023-01-25T21:17:19.000Z"
"17915978438673752","1","alwayshollathetruth","https://www.instagram.com/p/Cn2izlPu10S/","@0fficials.ty no we not we did not deserve to make it this year was rough","2023-01-25T21:18:09.000Z"
"17953109222386232","0","pistoriusjoe","https://www.instagram.com/p/Cn2izlPu10S/","I was at 3 of the 5 games.","2023-01-25T21:28:38.000Z"
"17940433082542523","1","dmastrangelo53","https://www.instagram.com/p/Cn2izlPu10S/","2-3 in those games","2023-01-25T21:29:31.000Z"
"17961779666474527","10","teairpoptart","https://www.instagram.com/p/Cn2izlPu10S/","BIG TART !!!","2023-01-25T21:29:33.000Z"
"18202348129227765","1","e1313brown","https://www.instagram.com/p/Cn2izlPu10S/","The Titans season was over before it got started when they got rid of AJ Brown","2023-01-25T21:36:02.000Z"
"17955152453209191","0","the_love_rhino","https://www.instagram.com/p/Cn2izlPu10S/","Were those the top 5 or the ONLY 5?","2023-01-25T21:44:25.000Z"
"17902205597656874","0","fullyloaded_9","https://www.instagram.com/p/Cn2izlPu10S/","David Long 😮‍💨🐐🔥🔥","2023-01-25T21:55:51.000Z"
"18341715286018029","0","bernell_hooker","https://www.instagram.com/p/Cn2izlPu10S/","Yay @amanihooker37 🔥 perseverance 💙","2023-01-25T22:03:48.000Z"
"17970370147944278","1","terrencecovington92","https://www.instagram.com/p/Cn2izlPu10S/","#1 🔥🔥🔥🔥","2023-01-25T22:06:26.000Z"
"18001841170603079","71","andrew_adams33","https://www.instagram.com/p/Cn2izlPu10S/","🤷🏽‍♂️","2023-01-25T22:10:38.000Z"
"17917755542664125","6","jesse_codyk","https://www.instagram.com/p/Cn2izlPu10S/","@andrew_adams33 its number one in my heart","2023-01-25T22:21:42.000Z"
"17854045151905248","0","bourbonkingsofnashville615","https://www.instagram.com/p/Cn2izlPu10S/","Kb @kb31_savage","2023-01-25T22:32:06.000Z"
"17931737501625285","5","prestentravelstead","https://www.instagram.com/p/Cn2izlPu10S/","@andrew_adams33 they doing you dirty my boy. hope to see you in the two tone blue next year !!","2023-01-25T22:58:32.000Z"
"18104254843307317","0","thirtyseven_spamzz","https://www.instagram.com/p/Cn2izlPu10S/","@noahm4789 I wouldn’t say game two. But game 5 def","2023-01-25T23:15:45.000Z"
"17894772014755772","0","kakealicious","https://www.instagram.com/p/Cn2izlPu10S/","Love my Titans!","2023-01-25T23:31:19.000Z"
"17871307433789544","4","theonlysixthcharles","https://www.instagram.com/p/Cn2izlPu10S/","We all knew what the #1 pick was.","2023-01-25T23:33:26.000Z"
"17856585596861106","0","conjorharr","https://www.instagram.com/p/Cn2izlPu10S/","This just depresses me. Account blackout until next season.","2023-01-25T23:48:01.000Z"
"17962967405221261","1","swag_c16money","https://www.instagram.com/p/Cn2izlPu10S/","@noahm4789 that boy gone now","2023-01-25T23:54:44.000Z"
"17994876052631384","0","mattheweldridge24","https://www.instagram.com/p/Cn2izlPu10S/","wasn’t many of them","2023-01-26T00:14:57.000Z"
"17969281088119003","0","r.i.p_noodie","https://www.instagram.com/p/Cn2izlPu10S/","The only thing he did this year smh","2023-01-26T00:30:47.000Z"
"18343743724004303","0","jpatrickm__","https://www.instagram.com/p/Cn2izlPu10S/","Hooker sucks","2023-01-26T01:00:31.000Z"
"17986816501835627","0","bgxj_jeep","https://www.instagram.com/p/Cnr876KuPA0/","@jd.ts_ Exactly what I said and I know it will take time.","2023-01-21T19:44:32.000Z"
"17971667612076588","4","miller_the_official","https://www.instagram.com/p/Cnr876KuPA0/","Always good to have a GM who seems sincere and thorough about his responsibilities.","2023-01-21T20:47:00.000Z"
"18021137854479739","0","jrezzy84","https://www.instagram.com/p/Cnr876KuPA0/","Keep them players healthy and will have better results in games","2023-01-21T20:53:31.000Z"
"17994657043717577","2","joshsharpe22","https://www.instagram.com/p/Cnr876KuPA0/","How about win the trophy no one cares if we host it!!!","2023-01-21T21:20:59.000Z"
"17991365419731999","2","luis_.pineda","https://www.instagram.com/p/Cnr876KuPA0/","@1ben___robinson randy didn’t win 😢","2023-01-21T21:29:19.000Z"
"17975534089980853","4","luis_.pineda","https://www.instagram.com/p/Cnr876KuPA0/","@swag_c16money i like it","2023-01-21T21:29:59.000Z"
"17953865348461477","1","michael.w.carpenter.52","https://www.instagram.com/p/Cnr876KuPA0/","We our fan pay to Player,Coach, need win more and get superbowl ring. All titan players must pay them good and be smart. They r hungry looking for ring and money..... I want GM do job good and respect both of them each player and coach 100%","2023-01-21T21:44:40.000Z"
"18339789928048425","1","roderick.frazier92","https://www.instagram.com/p/Cnr876KuPA0/","@swag_c16money we gotta hit free agency hard if that's the case","2023-01-21T22:22:54.000Z"
"18072632443339275","0","aldenbeals","https://www.instagram.com/p/Cnr876KuPA0/","@swag_c16money solid chance it’s brady like it or not","2023-01-21T22:49:28.000Z"
"17977636369840323","1","swag_c16money","https://www.instagram.com/p/Cnr876KuPA0/","@aldengb7 funny. he wouldn’t come here with this shitty underutilized receiving core","2023-01-21T22:55:17.000Z"
"17942408141392561","0","realaurreej15","https://www.instagram.com/p/Cnr876KuPA0/","Ok good, first order of business. I have the perfect quarter back for us! Inbox me and I'll get his contract negotiated 😂","2023-01-21T23:09:11.000Z"
"17996055937636389","1","evan.ebar","https://www.instagram.com/p/Cnr876KuPA0/","Tank for caleb 🙏🏽","2023-01-21T23:12:12.000Z"
"18002053750602356","1","seanmurphybunting.irony","https://www.instagram.com/p/Cnr876KuPA0/","@tshannon18 @1ben___robinson I not win😿","2023-01-21T23:16:22.000Z"
"18000927328552093","0","aldenbeals","https://www.instagram.com/p/Cnr876KuPA0/","@swag_c16money he would want to come here because of Henry. He gets an east division and won’t have to do as much. Plus Brady can make most receivers better than before he came","2023-01-21T23:21:14.000Z"
"18059803627368510","0","swag_c16money","https://www.instagram.com/p/Cnr876KuPA0/","@aldengb7 we are getting a new OC that knows how to pass instead of giving the ball to henry 100 times a game. henry is passed his peak, he’s getting old in RB terms, we need to draft gibbs or judkins. we wasted his career just like chris johnson. tom brady isn’t fit for run offenses, its quick short passes and mid passes towards the sidelines with actual receivers. burks and woods are the only ones worth staying for. you have the new york jets, raiders, and many other teams needing QBs have a much better receiving core and offensive schemes","2023-01-21T23:30:02.000Z"
"17938658213474653","0","aldenbeals","https://www.instagram.com/p/Cnr876KuPA0/","@swag_c16money what about the Brady/Vrabel connection? They’re friends, and if our new OC passes it more, that’s perfect for Brady. Burks can develop and we could also draft a WR if Tom wants that","2023-01-21T23:46:29.000Z"
"17967390188155795","1","bmcdonald_0703","https://www.instagram.com/p/Cnr876KuPA0/","1st thing to do is release 17 to save 18 million & try to pick up a qb in free agency in March #TitanUp","2023-01-21T23:47:20.000Z"
"17851717952889188","0","matthewscott_byrd","https://www.instagram.com/p/Cnr876KuPA0/","Man I hope we get Hard Knocks next year","2023-01-22T01:28:53.000Z"
"17988556150763624","0","matthewscott_byrd","https://www.instagram.com/p/Cnr876KuPA0/","@titans get @hbo @hardknockshbo to Nashville!!","2023-01-22T01:29:40.000Z"
"17972002073018521","0","slsiedlecki","https://www.instagram.com/p/Cnr876KuPA0/","💙💙","2023-01-22T02:55:06.000Z"
"17975249575875725","0","trenchbabie_","https://www.instagram.com/p/Cnr876KuPA0/","Listen guys I’m sorry to tell y’all but I got news that bud Dupree is finna get cut","2023-01-22T03:03:04.000Z"
"17968870799112957","0","kellyblood","https://www.instagram.com/p/Cnr876KuPA0/","@delilahkelly_","2023-01-22T04:07:12.000Z"
"18192429673218720","1","johnobradley","https://www.instagram.com/p/Cnr876KuPA0/","Get us a QB a WR and CB/LB just spend the money we can win","2023-01-22T05:05:44.000Z"
"18243452587154668","0","ikefashionhouse","https://www.instagram.com/p/Cnr876KuPA0/","❤️❤️","2023-01-22T08:03:53.000Z"
"17974454080990110","0","ikefashionhouse","https://www.instagram.com/p/Cnr876KuPA0/","Let Do it more ❤️❤️","2023-01-22T08:05:39.000Z"
"18201502753213597","0","acrhonoz","https://www.instagram.com/p/Cnr876KuPA0/","Si quieres el Lombardi MAX DUGAN!!!!!","2023-01-22T08:14:31.000Z"
"17939927837597907","0","doomsdayt17","https://www.instagram.com/p/Cnr876KuPA0/","The one time your wife was wrong and she was happy about it! Congratulations! And Titan up this bunch sir!!!","2023-01-22T12:57:13.000Z"
"17878558223758406","0","nspiredp143","https://www.instagram.com/p/Cnr876KuPA0/","Somebody pin this Tom Brandy will wear “ Two Tone Blue” in 2023!","2023-01-22T13:50:58.000Z"
"17936111807611133","0","rickdichard","https://www.instagram.com/p/Cnr876KuPA0/","@aldengb7 he had an easy division in Tampa with a hell of a rec core how’d that work out for him?","2023-01-22T13:52:32.000Z"
"17960848799500312","0","rickdichard","https://www.instagram.com/p/Cnr876KuPA0/","@johnobradley and an entire new left side of the oline. Probably a center too if Ben retires.","2023-01-22T13:53:14.000Z"
"17983657255755509","4","manuelmontes46","https://www.instagram.com/p/CoTFySJL6L6/","the 🐐","2023-02-05T22:58:16.000Z"
"17981381626920965","5","theplayeroftheday","https://www.instagram.com/p/CoTFySJL6L6/","I post a random nfl player everyday","2023-02-05T23:14:25.000Z"
"18163474444273217","1","gluxstercuh","https://www.instagram.com/p/CoTFySJL6L6/","RESIGN SAFFOLD","2023-02-06T12:39:55.000Z"
"17985031237856909","3","vjudahx","https://www.instagram.com/p/CoTFySJL6L6/","please take jordan addison","2023-02-06T14:49:19.000Z"
"17970642724946671","0","27angelsfan2","https://www.instagram.com/p/CnxdXMbBFj5/","💪🏻💪🏻💪🏻","2023-01-23T21:36:25.000Z"
"17970258391954966","31","jwareaf","https://www.instagram.com/p/CnxdXMbBFj5/","Give Jeff the contract he deserves.","2023-01-23T21:37:18.000Z"
"18051592798384109","6","kerridan313","https://www.instagram.com/p/CnxdXMbBFj5/","Get rid of depree","2023-01-23T21:41:21.000Z"
"17979482971817199","35","steps757","https://www.instagram.com/p/CnxdXMbBFj5/","Give Dupree money to Simmons","2023-01-23T21:43:34.000Z"
"17961997784265257","0","pookafrance","https://www.instagram.com/p/CnxdXMbBFj5/","Regroup 🔥","2023-01-23T21:45:01.000Z"
"18007588738557384","0","_blacktarzan","https://www.instagram.com/p/CnxdXMbBFj5/","@kerridan313 we could probably get a good trade out of that","2023-01-23T21:48:24.000Z"
"17920151879656534","0","_blacktarzan","https://www.instagram.com/p/CnxdXMbBFj5/","@g.brazy5 I lowkey think he’ll be a starter this season was he an undrafted player?","2023-01-23T21:50:10.000Z"
"17972962334023242","2","drew_williams_05","https://www.instagram.com/p/CnxdXMbBFj5/","@_kwanmarley2x maybe a 5th rounder","2023-01-23T21:54:14.000Z"
"18009324058492338","0","callme_ronail","https://www.instagram.com/p/CnxdXMbBFj5/","5 GRANDS Rn to 5 people who message me
""DIFFICULT TIME"" stay blessed y’all 🇺🇸🇨🇦","2023-01-23T21:54:59.000Z"
"17857946129889785","0","sk_pill_monster12","https://www.instagram.com/p/CnxdXMbBFj5/","Send your pic @tennessee__icons","2023-01-23T21:58:55.000Z"
"17934251306502492","3","thomasadams16","https://www.instagram.com/p/CnxdXMbBFj5/","@_kwanmarley2x nobody wants his contract","2023-01-23T21:59:14.000Z"
"18076069789332836","3","grantreigard","https://www.instagram.com/p/CnxdXMbBFj5/","Number 3 was electric","2023-01-23T22:11:38.000Z"
"17980596265901941","0","_blacktarzan","https://www.instagram.com/p/CnxdXMbBFj5/","@(null) then look like he’ll be with us again 😂 he’s not bad he just can’t stay healthy anymore","2023-01-23T22:15:27.000Z"
"17997576226626559","5","familyman_joe43","https://www.instagram.com/p/CnxdXMbBFj5/","@nina_m_cole","2023-01-23T22:15:38.000Z"
"18002801848583467","2","thomasadams16","https://www.instagram.com/p/CnxdXMbBFj5/","@_kwanmarley2x we safe like 15 million cutting him post June 1st.He’s gone.","2023-01-23T22:15:57.000Z"
"18020885557485768","0","_blacktarzan","https://www.instagram.com/p/CnxdXMbBFj5/","@thomasadams16 true true he’ll be an easy replacement tbh","2023-01-23T22:16:52.000Z"
"17914608347676478","5","breezyb7","https://www.instagram.com/p/CnxdXMbBFj5/","Walker a better pass rusher than Dupree! 😂😂","2023-01-23T22:29:29.000Z"
"17897194619742383","0","nina_m_cole","https://www.instagram.com/p/CnxdXMbBFj5/","@familyman_joe43 I think it’s yalls pre game coffee runs that gave him the extra zoomies🫡🤷🏻‍♀️","2023-01-23T22:39:10.000Z"
"18228874348167407","1","teddytheyetti","https://www.instagram.com/p/CnxdXMbBFj5/","@steps757 you are not wrong","2023-01-23T22:47:48.000Z"
"17858668643879305","0","familyman_joe43","https://www.instagram.com/p/CnxdXMbBFj5/","@nina_m_cole oh of course! 😂","2023-01-23T22:58:47.000Z"
"18054289360355606","2","inkaustin","https://www.instagram.com/p/CnxdXMbBFj5/","Fire Todd downing.. oh yeah nvm. Go titans","2023-01-23T23:36:00.000Z"
"18007687210549592","1","mattgd_","https://www.instagram.com/p/CnxdXMbBFj5/","Havent won a game since the Simmons sack on Rodgers. That was before Thanksgiving. Thanks JRob","2023-01-23T23:43:19.000Z"
"17962234682246269","0","robertor_55","https://www.instagram.com/p/CnxdXMbBFj5/","Cant wait for @haroldlandry Next season 🔥🔥🤫🐐","2023-01-23T23:43:48.000Z"
